regular_wages,overtime_wages,other_wages
31394.74,4074.75,1727.07
15255.68,0,21935.79
28600.48,139.61,8448.58
31474.83,0,5712.93
33568.64,0,3614.4
35381.24,0,1800.12
34909.84,0,2263.89
35931.6,1238.58,0
36070.7,30.46,1061.95
37159.12,0,0
36881.12,0,276.62
37156.02,0,0
37155.99,0,0
37153.8,0,0
36935.44,0,205.84
37138.8,0,0
34510.97,1556.51,1064.85
35531.04,1598.52,0
35531.04,1598.52,0
35531.04,1598.52,0
35531.04,1598.52,0
35531.04,1598.52,0
35531.04,1598.52,0
37128,0,0
37128,0,0
36153.84,865.8,102.21
4941.57,0,32178.51
37118.4,0,0
36679.56,280.89,155.25
29315.21,3933.68,3855.89
37103.82,0,0
36992,104.04,0
37089.06,0,0
36459.05,0,625.53
30393.6,0,6678.41
36874.89,15.51,178.61
37068.48,0,0
37068.48,0,0
33084.8,2143.43,1840
36883.2,183.06,0
37062.74,0,0
37045.91,0,9.1
37044.87,0,0
37036.18,0,0
37036,0,0
35468.5,0,1567.47
34406.24,2626.53,0
32268,3347.82,1415.39
32949.45,3310.3,769.52
36985.85,36.57,0
37022.4,0,0
6322.48,0,30686.94
36887.43,110.59,9
34694.72,806.41,1497.17
36996.01,0,0
36993.23,0,0
36992,0,0
36992,0,0
33978.54,2963.02,46.7
36976.02,0,0
36962.16,0,0
36961.58,0,0
36960,0,0
36960,0,0
36960,0,0
36948.81,0,0
36948.8,0,0
36948.8,0,0
36942.41,0,0
36720,0,220.82
4010,24.95,32902.44
36937.08,0,0
19972.24,1245.09,15711.46
35780.16,1021.08,120.38
36915.2,0,0
35921.6,979.68,0
36901.28,0,0
36106.74,483.01,306.58
36891.15,0,0
36818.13,69.78,0
36883.2,0,0
34477.76,77.37,2326.56
36878.74,0,0
36483.83,0,392.85
36858.22,0,0
36847.2,0,0
36845.81,0,0
36845,0,0
17134.24,0,19709.87
34340.02,0,2494.64
36821.61,0,8.44
36188.03,58,579.38
36823.13,0,0
36822.24,0,0
30281.6,0,6534
36809.15,0,0
31938.39,569.81,4290.15
35697.29,0,1100
36616.8,0,174.4
34273.65,2512.08,0
29949.95,3836.35,2990.56
36769,0,0
36132.74,634.65,0
31922.31,3682.25,1159.81
29880.71,5237.23,1641.07
36257.6,0,500
36156.96,0,600
33183.04,0,3567.5
36738.24,0,0
36660.81,0,69.21
13762.44,0,22967.31
36720.06,0,0
36720,0,0
31041.35,3106.14,2562.44
36708.72,0,0
35689.92,0,1000
36688.09,0,0
31422.32,3837.17,1425.71
36656.25,19.52,0
25084.76,8898.87,2691.72
36669.58,0,0
34142.5,491.24,2031.5
30499.2,0,6165
36403.97,0,250
36652,0,0
10139.81,0,26511.18
36644.52,0,0
36639.12,0,0
33168.66,0,3466.38
33215.41,2433.32,985.5
36629.49,0,0
11128.34,0,25498.11
36267.91,0,345.1
35097.44,0,1500
16898.54,37.8,19656
31717,3061.43,1806.06
36578.58,0,0
36573.98,0,0
33636.79,2003.43,933.03
36570,0,0
36563.76,0,0
34122.03,966.09,1472.76
30899.11,3651.89,1998.02
36537.13,0,0
36475.23,57.25,0
34574.79,292.73,1662.35
30405.72,3280.85,2839.09
36520.85,0,0
36520.78,0,0
29930.98,203.67,6381.5
36509.51,0,0
36502.88,0,0
36181.78,0,318.6
36498.4,0,0
28714.4,6565.75,1216.98
36496.8,0,0
35912.82,489.72,91.8
35345.9,355.8,790.89
36321.03,159.26,0
36479.88,0,0
36463.75,0,0
36459.2,0,0
13715.84,0,22736.91
36428.48,0,0
36417.64,0,0
36417.6,0,0
33948.6,0,2467.69
36415.17,0,0
36414.61,0,0
35979.96,0,433.92
36411.28,0,0
29688,4457.85,2260.84
34913.96,0,1477.01
35950.82,407.46,27
36376,0,0
26820.46,911.76,8633.93
36118.09,231.35,2.26
10522.88,0,25815.06
29899.69,3858.91,2578.96
30597.28,5303.11,432.41
36328,0,0
36326.6,0,0
36325.56,0,0
35682.9,442.35,180.26
35751.7,0,540.67
35115.36,222.39,951.62
36285.07,0,0
36281.3,0,0
36280.16,0,0
36274.26,0,0
33828.16,0,2444.4
33712.82,2176.21,381.83
36266.66,0,0
23136.8,0,13125.07
34268.4,95.76,1897.34
36261.12,0,0
36250.5,8.25,0
32414.64,630.26,3190.07
35775.6,0,454.75
35229.2,0,1000
35311.72,0,916.12
36224.79,0,0
36216.42,0,0
35342.24,0,873.21
2211.51,0,33998.66
33320.08,2881.31,6.75
34875.31,0,1329.16
35621.04,0,574.93
35894.74,0,300
35511.52,0,668.52
35093.28,1079.03,0
36171.48,0,0
36169.64,0,0
36169.64,0,0
36055.5,96.75,0
35145.56,0,1000
26961.92,0,9181.28
36142.75,0,0
36141.6,0,0
35339.5,60.93,731.19
36127.8,0,0
35874.12,0,246.5
33943.92,0,2171.4
31946.88,862.4,3303.3
34493.25,1455.83,158.76
34662.72,18.79,1423.13
31095.12,2337.33,2665.78
33048,2780.93,267.01
36094.08,0,0
29494.73,4875.95,1719.14
35004,361.64,721.61
35985.63,99.23,0
35278.72,780.76,21.94
33951.94,1515.16,611.47
34834.43,67.38,1174.09
35462.02,607.92,0
36069.72,0,0
35231.49,556.66,280.16
34722.03,85.33,1250
29628.6,3919.43,2508.33
36051.66,0,0
36050.96,0,0
32763.62,2276.37,1006.75
36036.1,0,0
27882.86,3903.28,4247.5
35032.82,0,1000
34331.13,879.12,807.75
35758,258.78,0
35044.69,41.5,930.15
33856.42,1645.03,509.46
35026.4,0,976.21
35991.7,0,0
35986.09,0,0
32319.35,2568.5,1089
35975.8,0,0
35315.08,0,660
33911.04,0,2058.75
35965.63,0,0
35965.27,0,0
35076.04,585.37,300
35958.65,0,0
26355.92,0,9601.41
35653.03,299.13,0
28652.32,0,7295.08
35946,0,0
35945.45,0,0
34779.58,0,1150
34153.77,316.17,1454.21
16449.61,2742.14,16730.01
35921.61,0,0
35921.6,0,0
35921.6,0,0
29318.1,0,6595.51
35910.32,0,0
32568.48,0,3330.42
34637.12,99.41,1149.51
35878.88,0,0
7664.96,0,28195
35855.94,0,0
34649.51,0,1205.2
35852.6,0,0
35376.28,175.71,294.76
30185.04,4841.82,817.31
34583.12,700,558
32640.84,1106.26,2090.28
31781.32,1803.6,2250
35833.67,0,0
35828.96,0,0
35821.56,0,6.75
35825.44,0,0
32905.22,1469.35,1439.07
35408.17,0,397.52
35504.48,294.81,0
35723.16,71.28,0
35791.7,0,0
35716.8,68.56,0
34723.79,590.35,465.19
35774.4,0,0
35716.84,49.91,0
33431.86,543.15,1787.63
35362.88,166.41,228.01
35757.12,0,0
35757.12,0,0
35756.51,0,0
30195.6,2660.28,2899.27
35181.74,573.11,0
30669.29,0,5081.44
35703.62,45.23,0
35733.59,0,0
35679.33,0,48.51
34630.76,350.37,746.27
35720.16,0,0
35716.81,0,0
35716.8,0,0
35713.44,0,0
31120.55,2298.35,2290.5
35070.73,637.72,0
33093.01,1397.34,1217.99
31319.25,0,4381.65
8131.84,0,27559.92
11294.82,0,24394.24
33506.22,0,2180.53
34333.35,86.96,1256.75
35563.22,98.97,0
17755.89,0,17900.75
35646.4,0,6.75
33329.52,623.65,1698.91
35651.6,0,0
35648,0,0
31483.12,2239.07,1921.64
35216.01,0,419.24
25958.65,0,9676.08
5149.76,0,30472.41
35621.05,0,0
34619.2,0,1000
31989.03,2778,850.41
34106.46,655.94,844.36
35604.66,0,0
35604,0,0
35600,0,0
19442.88,0,16156.03
34693.17,0,904.54
35588.81,0,0
30888.3,250.67,4449.37
9087,4714.73,21780.5
35582,0,0
35574,0,0
28392,0,7180.51
35572.51,0,0
34117.52,1452.6,0
35566.07,0,0
35565.6,0,0
32113.87,1605.53,1845.73
12600.11,0,22961.31
33420,0,2141.3
35557.6,0,0
35530.11,25.64,0
35388,0,167.55
35549.28,0,0
35547.2,0,0
34414.5,1025.19,105.75
30941.76,1801.12,2792.97
35472.96,61.02,0
34335.37,1099.05,94.51
35513.62,0,0
35507.93,0,0
35506.35,0,0
34272,1216.35,0
33804,1394.42,289.08
35486.58,0,0
35484.87,0,0
24900.13,0,10582.13
31668.16,1703.92,2105
35471.8,0,0
35471.79,0,0
35452.48,0,8.44
33048,2111.4,298.78
35107.2,347.42,0
35453.47,0,0
35325.03,128.18,0
35400.89,9.39,40.5
35450.47,0,0
32443.4,877.12,2128.52
35442.48,0,0
35433.59,0,0
32140.91,0,3284.17
26512.07,0,8912.12
35424.14,0,0
35416.8,0,0
34372.82,0,1043.46
35414.4,0,0
35408.88,0,0
35139.78,265.26,0
35402.25,0,0
35400.81,0,0
35262.39,133.25,0
4912.01,0,30469
31178.63,3229.09,964.19
34451.42,136.72,760.51
35339.2,0,0
33821.12,0,1512.19
35298.86,0,0
33524,1774.8,0
31402.18,2178.95,1717.16
34127.96,1164.72,0
35283.9,0,0
35248.82,34.79,0
35267.84,0,0
35267.83,0,0
35232.54,34.23,0
33588.86,61.95,1603.76
10970.38,0,24281.65
35236.89,0,0
33911.1,896.03,425.54
35229.6,0,0
21384.2,10794.27,3047.87
35223.74,0,0
11971.08,0,23247.5
35193.6,0,0
30829.64,2565.9,1793.45
34392.81,198.42,586.99
35172,0,0
34329.69,0,836.39
35164.8,0,0
29274.42,0,5870.23
34680.01,97.45,356.96
35133.12,0,0
32738.69,0,2394.24
0,0,35120
35074.53,0,0
30746.26,1415.84,2911.08
34190.16,0,871.49
25558.66,0.34,9501.64
35056,0,0
35056,0,0
35048.54,0,0
32582.4,0,2457
35036.72,0,0
35035.2,0,0
35032.37,0,0
33048,183.6,1793.39
35023.26,0,0
34410.13,0,607.48
33919.6,0,1097.05
35013.66,0,0
34707.2,295.8,0
27379.3,4356.15,3257.77
32979.2,734.4,1277.44
34988.8,0,0
33670.11,589.03,727.66
34320.68,0,663
30302.19,2267.86,2413.57
33381,1598.97,0
34978.81,0,0
34766.82,207.9,0
34972.42,0,0
29990.88,394.54,4585.16
34968.81,0,0
29692.48,2347,2923.71
33581.61,150.15,1230.48
34947.92,0,0
34944.12,0,0
34933.92,0,0
34931.77,0,0
32592,204.87,2130.87
31422.32,2444.55,1052.88
34918.83,0,0
34905.56,0,0
34904.94,0,0
34902.55,0,0
33942.2,959.37,0
34897.55,0,0
33627.23,1234.97,33.47
33081.56,287.64,1526.21
34886.68,0,0
34874.72,0,0
34872.96,0,0
30110.4,4181.89,573.05
34669.06,30.98,163.62
32967.36,0,1889.44
34528.66,0,327.95
34852.57,0,0
28027.03,4379.81,2443.23
34378.28,462.29,0
34837.45,0,0
34823.25,6.71,0
34525.16,0,302.05
32128.8,918.47,1759.11
34795.24,0,0
34786.97,0,0
33048,0,1731.45
33978.57,649.99,148.5
34771.56,0,0
34765.66,0,0
34765.36,0,0
34431.5,0,322.58
33746.09,0,1006.87
34750.42,0,0
31451.45,2251.05,1020.95
34714.12,0,0
34712.45,0,0
34105.36,46.39,559.15
34709.6,0,0
34172.22,0,535.5
34695.65,10.51,0
34694.33,0,0
31946.25,337.55,2400.37
32968.46,0,1708.37
6986.08,0,27684.17
33082.63,646.86,938.82
29466.99,1709.34,3490.55
34650.46,0,0
34649.55,0,0
34630.43,0,0
34628.8,0,0
34625.85,0,0
34619.2,0,0
34619.2,0,0
34619.2,0,0
34619.2,0,0
34619.2,0,0
34608.26,0,0
26847.65,0,7758.55
34339.03,259.38,0
31389.06,2797.35,402.03
32081.29,0,2500
33777.31,704.68,92.6
32949.13,0,1608.26
34488.22,0,68.21
34200,0,350
34549.2,0,0
34548.6,0,0
34545.79,0,0
34539.97,0,0
33545.23,984.72,0
32049.79,660.76,1813.63
34522.37,0,0
33638.2,741.83,137.69
34515,0,0
34511.52,0,0
34216.45,289.09,0
28331.81,679.68,5485.76
34496,0,0
34496,0,0
34496,0,0
33667.32,474.3,351.9
34488,0,0
34488,0,0
30340.16,1608.01,2539.08
34485.58,0,0
32323.2,264.61,1889.2
33813.6,662.35,0
32913.28,0,1557.5
32754.51,1711.68,0
27952.23,3591,2918.45
32768.01,0,1691.88
34459.68,0,0
34453.61,0,0
28118.11,3453.83,2876.86
33497.88,0,945.28
4601.26,0,29841.33
33540.66,20.34,867.84
34424.8,0,0
31945.65,1293.76,1185.25
34424.46,0,0
34419,0,0
32911.96,0,1500
28548,3583.92,2268.14
34288.8,0,110.5
30645.77,1162.73,2585.39
34392.06,0,0
31141.3,0,3245.96
33999.41,378.99,0
31192.96,2142.37,1037.81
34372.8,0,0
33959.76,0,404.64
34362.95,0,0
34339.33,0,0
33386.4,0,946.14
34329.7,0,0
32417.6,1736.15,175.5
34150.35,0,177.16
31555.93,906.5,1862.31
33328.88,479.29,510.9
34309.6,0,0
34302.6,0,0
27079.3,0,7217.88
34294.4,0,0
32668.16,0,1622.82
33940.87,0,335.26
25571.14,4294.95,4407.17
34272,0,0
32152.69,801.28,1302.87
34249.6,0,0
29992.96,2781.97,1465.12
34235.74,0,0
34235.74,0,0
31259.27,921.66,2052.1
34231.87,0,0
34229.46,0,0
30748.13,1817.42,1657
32018.31,329.25,1872.16
34205.76,0,0
34204.67,0,0
34188.72,0,0
32307.82,1213.95,666.5
32935.83,1014.25,235.15
33225.98,717.48,236.25
33837.68,0,339.79
31400.82,1605.52,1169.32
30535.97,588.52,3046.88
29878.05,3521.66,768.07
34163.06,0,0
33993.61,0,157.44
34054.84,90.19,3.38
31013.85,963.34,2166.87
30656.58,1567.33,1911.53
34134.62,0,0
31415.15,1667.45,1034.83
34116.86,0,0
27326.57,2606.25,4179.69
4763.28,0,29347.44
28180.73,4436.86,1491.37
25445.71,926.55,7735.1
32146.32,690.51,1266.88
30488.87,1753.75,1859.27
30870.13,1270.51,1960.8
32607.79,0,1491.94
31599.23,108.41,2385.58
32348.96,1541.84,193
29587.44,2925.11,1569.28
34081.61,0,0
34037.15,9.64,32.87
34068,0,0
34064.93,0,0
34063.2,0,0
30706.48,1223.16,2127.63
33513.24,0,535.53
27961.02,0,6087.07
34045.69,0,0
24149.04,866.52,9028.81
34041.61,0,0
34040,0,0
32877.13,0,1161.42
34033.65,0,0
32111.84,0,1916.11
33345.77,0,674.85
34011.2,0,0
32509.19,1325.5,172.71
34003.32,0,0
30999.45,2785.15,207.3
31601.28,0,2384.93
30725.77,1321.84,1935.04
30950.4,3.53,3017.1
33631.68,255.36,79.8
31596.56,560.4,1797.75
28739.24,1678.81,3532.65
33945.43,0,0
33936.05,0,0
25007.84,290.45,8635.76
33720.96,212.78,0
25538.26,0,8387.39
30334.56,1407.6,2181.63
28827.04,0,5095.16
33542.41,0,379.21
26057.6,0,7856.94
33048,0,859.03
33906.4,0,0
33898.75,0,0
33898.73,0,0
33543.12,353.7,0
33896.79,0,0
33888.93,0,0
24672.48,4379.04,4834.25
18705.94,9528.01,5647.95
33150,731.25,0
31422.32,1265.35,1193.38
33876.01,0,0
28624.67,3597.47,1643.01
33793.67,71.33,0
32443.56,964.91,449.1
32809.2,1046.34,0
33852.7,0,0
33167.2,399.3,281.76
33848.02,0,0
33243.39,599.61,2.93
33836.64,0,0
33831.67,0,0
33830.33,0,0
33816.25,0,0
33802.91,0,0
33550.06,0,250
33792,0,5.06
33048,375.16,351.06
33494.42,279.12,0
33773.21,0,0
33514.17,253.53,5.06
33761.46,10.63,0
25613.29,3361.28,4793.27
33764.64,0,0
33562.32,4.89,193.32
32216.8,0,1543
29916.52,3712.04,130.68
33752.61,0,0
33424.46,0,322.5
33743.1,0,0
33742.82,0,0
33742.8,0,0
32880.8,383.57,473.73
33734.4,0,0
33729.36,0,0
33137.08,587.76,0
33620.11,0,100
32596.49,0,1108.18
32141.47,1378.27,171
32752.01,0,927.63
33541.8,132.21,0
33672,0,0
33660,0,0
30709.34,1386.62,1563.26
33656,0,0
33654.24,0,0
33239.6,406.47,0
29727.54,288.21,3625.55
33633.6,0,0
33633.42,0,0
33632.14,0,0
32200.57,1420.56,5.06
33252.57,0,370.4
33619.2,0,0
33616,0,0
31393.65,1289.87,928.14
32975.46,444.2,182.13
23744,0,9855.81
31422.32,599.63,1577.16
33598.4,0,0
30263.77,187.26,3138.69
31345.69,988.55,1250
33426.72,150.12,0
33574.56,0,0
33105.52,0,467.33
31337.53,2160.8,69.88
30733.44,0,2819.94
33553.17,0,0
33553.08,0,0
33539.11,0,0
20257.28,0,13278.34
28098.55,2512.35,2912.04
31824,45.9,1652.32
31828.45,1631.69,61.03
33517.84,0,0
33309.12,183.69,0
33269.03,0,220
31058.24,0,2419.37
32840.48,0,635.63
33473.22,0,0
33467.11,0,0
33465.92,0,0
33465.27,0,0
27910.68,2391.05,3156.63
33400,56.25,0
33363.75,53.66,38.16
33453.32,0,0
30412.8,3038.31,0
27279.8,4401.14,1769.64
33446.4,0,0
33443.65,0,0
30020.32,1550.18,1872.72
32967.04,36.75,437.54
33440,0,0
33304.34,54.51,78
33430.26,0,0
33422.4,0,0
32521.8,0,900
32940.55,0,476.01
18226.48,2737.01,12451.46
33408.24,0,0
32932.4,388.24,84.06
32518.26,0,885.06
33402.19,0,0
32739.84,657.72,0
28997.76,0,4394.39
33390.79,0,0
33390.12,0,0
33222.7,0,166.51
28591.28,267.85,4529.86
32872.16,251.21,255.86
30111.38,1002.18,2260.81
29704,1756.46,1913.65
30681.93,126.09,2548.65
33353.6,0,0
33353.6,0,0
33353.6,0,0
33345.97,0,0
33340.66,0,0
24332.02,0,9000
33048,0,282.51
33321.14,0,0
31320.7,0,2000
33048,0,272.67
31008,0,2311.35
33318.41,0,0
33309.11,0,0
33303.2,0,0
33303.2,0,0
17248.6,0,16051.28
25155.82,6161.19,1974.89
33048,0,242.89
33290.77,0,0
31694.72,0,1591.2
33283.52,0,0
33283.45,0,0
33281.87,0,0
33276,0,0
32033.12,0,1237.34
33270.35,0,0
33264,0,0
9751.2,0,23507.05
32998.29,259.96,0
33144.65,0,113.1
33253,0,0
33252.59,0,0
32288,0,961.31
32958.59,5.8,278.28
33235,0,0
33223.92,0,0
20421.21,9038.3,3756.42
29747.55,1762.75,1703.44
33212,0,0
33208,0,0
33196.8,0,0
29462.04,2619.01,1106.51
32348.96,535.19,292.73
33170.4,0,0
32565,375.75,228.39
26291.35,5283.56,1589.3
7885.32,4855.52,20422.38
18960.24,8651.86,5547.59
30773.06,2171.17,212.96
33147.54,0,0
33145.2,0,0
32643.8,492.8,5.2
31164.04,231.04,1743.17
33128.37,0,0
32251.35,723.13,151.95
6987.52,0,26126.28
33112.27,0,0
33110.47,0,0
32680.8,149.33,259.19
26020.35,3543.85,3523.27
29029.99,1288.96,2756.4
31965.99,1071.42,33.75
31688,1366.55,11.81
13617.72,0,19436.36
27410.42,2059.34,3582.05
33050.57,0,0
33049.6,0,0
30394.57,1266.5,1381.4
29675.36,3363.65,0
28796.68,2102.85,2137.77
29691.12,1914.51,1429.45
32988.01,20.62,0
32828.61,0,176.44
32988.76,0,0
32986.82,0,0
32982.56,0,0
32975.1,0,0
32963.18,0,0
30480.05,0,2481.19
32953.12,0,0
32945.13,7.84,0
10519.7,687,21726.37
32931.3,0,0
23260,4951.46,4715.97
30225.14,1481.7,1218.42
32923.14,0,0
32917.73,0,0
32804.72,0,100
31308,1345.08,251.46
31458.72,248.79,1181.41
32888.74,0,0
32879.39,0,0
31870.2,356.4,641.52
32864.67,0,0
32857.97,0,0
32857.7,0,0
32785.04,63.99,0
27771.68,1815.62,3257.75
32595.6,248.02,0
32459.84,341.22,36
32551.2,285.12,0
31995.57,465.39,375.07
32680,145.13,0
32802.32,0,0
32792.2,0,0
32294.4,0,487.2
32170.38,608.6,0
31785.6,0,985.6
32760,0,0
32564,191.89,0
31747.02,0,1002.17
32748.8,0,0
32746,0,0
31462.75,833.76,447.22
32738.4,0,0
32738.4,0,0
3286.4,0,29447.89
28090.92,0,4642.34
32726.11,0,0
30532.88,0,2193.13
29798.03,165.02,2760.26
31472,0,1250
32396.51,0,308.75
28009.72,644.16,4047.57
29664.36,1333.07,1698.57
29894.88,570.17,2230.65
10812.23,0,21880.48
32377.7,302.96,10.13
32689.23,0,0
28807.53,2386.71,1493.18
32686.59,0,0
32681,0,0
32676.41,0,0
30492.01,2182.96,0
24543.35,0,8113.04
32656,0,0
21421.33,0,11233.45
30796.05,430.85,1419.21
31659.54,980.06,0
22721.6,9895.53,15.47
31429.9,723.9,475.16
32610.36,0,0
32602.08,0,0
32598.5,0,0
32075.4,489.23,25.31
32063.81,19.97,500
27113.6,0,5466.38
29514.77,1726.99,1337.76
31319.89,0,1250
11857.92,0,20700.7
26154.24,0,6394.98
32539.37,0,0
29865.6,2296.23,376.53
25398.26,3598.4,3521.67
24006.93,5667.99,2839.51
32513.6,0,0
25648.17,5894.94,965.6
30756.56,0,1751.75
2566.72,0,29937.8
30240.32,0,2249.28
32488.46,0,0
32234.4,0,253.37
29147.76,3065.01,273.93
32136.24,0,350
29094.52,0,3381.89
31976.5,0,494.76
32434.24,0,36.55
30705.57,1590.84,172.51
14870.96,1357.7,16239.1
31308.16,0,1158.75
32297.67,167.23,0
30984.8,1478.4,0
32462.16,0,0
32461.11,0,0
27003.66,2060.42,3395
13644.73,156.69,18656.56
32446,0,0
32443.24,0,0
32441.6,0,0
27254.44,0,5185.35
31422.32,304.62,710.13
31075.2,0,1360.38
32105.44,0,327.6
32428.41,0,0
32424.48,0,0
29928.88,97.52,2390.22
32415.63,0,0
28146.54,1058.44,3204.45
30112,2293.7,0
32400,0,0
30490,0,1905.75
32391.77,0,0
23887.94,4658.55,3842.57
32385.6,0,0
28510.65,2338.56,1535.08
32377,0,0
10206.96,7458.81,14707.9
32371.2,0,0
32370.4,0,0
30479.58,0,1885.73
31103.92,0,1250
32351.84,0,0
30467.6,1310.63,571.15
27159.4,3642.9,1543.07
31614,0,730.13
32286.11,53.9,0
32340,0,0
32335.44,0,0
32334.13,0,0
32052,27,250
31667.46,609.1,50.62
32323.73,0,0
32313.6,0,0
25352.64,0,6958.79
29787.82,2038.44,482.65
32307.69,0,0
32304.82,0,0
32304.81,0,0
32304.8,0,0
32304.8,0,0
32304.8,0,0
32304.8,0,0
32304.8,0,0
32304.8,0,0
32293.8,0,0
31982.88,0,307.21
29060.33,0,3225.45
32269.47,0,0
28169.44,0,4098.49
26013.6,0,6248.37
32242,0,0
32241.96,0,0
31890.24,0,346.97
32236.9,0,0
18838.41,0,13397.04
12796.21,0,19436.85
32227.6,0,0
28878.24,0,3338.88
31903.74,0,302.61
27400,0,4803.3
30119.6,1964.85,115.88
32196.3,0,0
32189.7,0,0
31995.52,0,175.32
28580.66,0,3588.3
32167.12,0,0
32164.8,0,0
30784,1379.88,0
32007.21,32.25,107.56
14264,0,17880.34
31666.2,425.21,51.75
31792.62,0,339.29
31719.04,410.16,0
32121.28,0,0
30431.3,0,1677.65
31754.05,0,347.16
31850.61,0,250
32099.76,0,0
30947.44,862.33,288.02
31106.95,852.93,124.62
29123.86,2067.57,890.73
29101.6,2697.8,281.36
31740.38,326.28,0
30151.36,0,1902.24
30480.68,0,1572.64
32051.56,0,0
32045.92,0,0
32038.32,0,0
31903.2,128.37,0
32018.24,0,0
10690.24,0,21320.55
30035.39,905.3,1067.52
28476.8,3527.24,0
30283.68,0,1712.27
31994,0,0
31994,0,0
31992.84,0,0
31982.68,0,0
31977.6,0,0
28344.01,2960.91,670.01
31168,0,800
31422.32,530.9,6.75
31958.4,0,0
28405.28,1490.36,2030.79
31249.08,628.61,46.8
31908,0,0
31795.49,104.49,0
20751.59,0,11145.39
29967.29,131.54,1793.97
27971.52,0,3920.73
23826.03,0,8054.75
29715.25,589.36,1568.45
31872.96,0,0
30206.9,1657.15,0
31862.47,0,0
26683.94,4679.11,474.5
31422.32,323.97,90
31833.68,0,0
31831.03,0,0
31482.65,347.24,0
18942.67,8810.24,4076.26
31827.24,0,0
29308.93,813.79,1701.79
30228.13,0,1594.15
28262.71,2198.14,1360.7
30652.56,1167.12,0
31819.68,0,0
28888.86,517.03,2409.75
31798.8,0,8
19321.44,6500.95,5982.21
17465.88,0,14331.99
31794.56,0,0
31794.4,0,0
31752,39.26,0
31558.48,0,229.08
31517.64,267.3,0
31752.02,31.89,0
30754.99,1021.02,0
31422.32,247.42,105.19
31773.32,0,0
30078.4,1691.91,0
31593.09,0,171.99
31695.04,0,69.78
31132.4,0,628.64
29358.9,1082.7,1317.75
31758.75,0,0
31753.62,0,0
31752,0,0
26016.78,0,5724.93
31741.71,0,0
31739.35,0,0
29308.64,53.34,2376
25167.6,5449.96,1119.67
30676.79,56.9,1000
31688,44.56,0
31725.54,0,0
31717.59,0,0
31716.89,0,0
31689.29,0,0
30113.09,588.76,985.43
31686.54,0,0
25376,0,6310.14
23808.48,4598.43,3273.95
23420.69,6386.26,1869.35
31360.89,0,309.39
31648.43,0,0
22815.29,7190.54,1639.17
29682.4,1910.2,51.75
31088.28,0,550.3
28458.96,0,3167.31
30971.2,0,650
31359.62,0,255.99
31614.22,0,0
31404,0,207.9
31599.67,0,9
27143.45,254.73,4208.68
24792.02,0,6808.52
31595.21,0,0
31590.02,0,0
28407.83,1030.65,2150.87
22458.24,0,9130.75
30749.72,837.36,0
29572.45,313.66,1693.15
22557.63,4746.52,4266.2
31482.44,87.23,0
31568.92,0,0
31550.4,0,0
31547.6,0,0
25522.71,3706.2,2316.55
30993.6,0,547.58
20556.81,0,10978.74
31532.28,0,0
30604.5,100.99,825.6
31278.27,237.3,9
31520.28,0,0
31518,0,0
30344.82,790.62,377.1
28836.17,965.11,1708.89
31489.08,0,19.69
30323.04,1183.56,0
31440.66,35.64,28.15
30351.84,1068.13,81.25
31494.3,0,0
27884.37,1075.56,2530.27
25356.57,4821.69,1309.63
31317.38,0,168.19
31476.05,8.06,0
20701.96,4788.82,5993
31472,0,8
31241.66,0,238.2
7610.66,0,23865.84
27098.84,3764.86,607.88
30587.76,0,878.56
30028.16,0,1426.88
31137.93,0,315.8
31453.24,0,0
31252.23,0,199.5
31443.2,0,0
31443.2,0,0
31095.36,345.02,0
19570.08,1127.25,10740.96
31437.42,0,0
31430.37,0,0
31207.28,0,215.47
31023.2,398,0
29877.12,1306.57,236.93
31413.59,0,0
30160.07,0,1250
31405.19,0,0
29712.5,1687.21,0
30077.61,917.78,402.76
31395.55,0,0
27965,0,3428.36
30384.01,0,1000
31382.09,0,0
30970.15,0,407.85
29027.62,0,2326.28
31353.6,0,0
31352.16,0,0
30856.93,484.27,4.5
31337.85,0,0
30414.02,713.41,209.76
31331.99,0,0
31221.72,110.13,0
31331.3,0,0
29966.31,1361.83,0
29116.72,0,2210.06
31124.36,0,200.38
24722.42,0,6594.79
23850,6136.88,1316.54
30745.29,309.75,225
31275.63,0,0
31271.08,0,0
31266.3,0,0
28952.34,0.39,2307.47
31243.2,0,0
31242.24,0,0
20828.16,0,10407.31
4168.5,0,27064.13
31227.98,0,0
31225.04,0,0
30606.15,0,617.84
30023.29,26.57,1165.5
31215.05,0,0
30653.6,560.61,0
30834.64,377.72,0
31125.26,79.72,0
31203.32,0,0
22613.58,2719.52,5870.18
31200,0,0
31196.74,0,0
31190.73,0,0
31180.8,0,0
30420.28,759.96,0
31178.44,0,0
31178.41,0,0
31178.4,0,0
31178.4,0,0
31177.32,0,0
31173.6,0,0
31173.6,0,0
31155.52,17.49,0
31172.16,0,0
19125.26,10076.46,1967.5
30928.03,91.78,146.84
28402.45,882.69,1879.91
31153.92,0,0
31153.67,0,0
28883.05,363.8,1896.76
31142.12,0,0
31135.91,0,0
31135.29,0,0
30967.37,0,155.4
31120.37,0,0
28915.83,1678.03,512.1
31082.4,0,0
17231.34,9460.4,4389.74
31081.05,0,0
29584.25,1487.85,0
29741.07,79.38,1250
29517.45,187.99,1364.06
30263.67,0,800.89
27615.44,3292.89,153.97
26976.52,929.12,3152.87
30928.01,120.88,0
31048.39,0,0
31046.42,0,0
31046.05,0,0
31040.01,0,0
